#    workspaces/376/A+FLY_d_46.dat
t1    1    1     0.000     0.728   131.254 16711935 0 0 1 50
t1    1    2     0.000     1.455   128.343 65329 0 0 1 49
t1    1    3     0.000     2.183   125.433 49663 0 0 1 48
t1    1    4     0.000     2.910   122.522 6655 0 0 1 47
t1    1    5     0.000     3.638   119.612 6553855 0 0 1 46
t1    1    6     0.000     4.366   116.702 13172991 0 0 1 45
t1    1    7     0.000     5.093   113.791 16711907 0 0 1 44
t1    1    8     0.000     5.821   110.881 16711840 0 0 1 43
t1    1    9     0.000     6.548   107.970 16711786 0 0 1 42
t1    1   10     0.000     7.276   105.060 16711746 0 0 1 41
t1    1   11     0.000     8.004   102.149 16711718 0 0 1 40
t1    1   12     0.000     8.731    99.239 16711703 0 0 1 39
t1    1   13     0.000     9.459    96.329 16711699 0 0 1 38
t1    1   14     0.000    10.186    93.418 16711708 0 0 1 37
t1    1   15     0.000    10.914    90.508 16711729 0 0 1 36
t1    1   16     0.000    11.642    87.597 16711762 0 0 1 35
t1    1   17     0.000    12.369    84.687 16711806 0 0 1 34
t1    1   18     0.000    13.097    81.776 16711861 0 0 1 33
t1    1   19     0.000    13.825    78.866 16711927 0 0 1 32
t1    1   20     0.000    14.552    75.956 12321023 0 0 1 31
t1    1   21     0.000    15.280    73.045 6750463 0 0 1 30
t1    1   22     0.000    16.007    70.135 590079 0 0 1 29
t1    1   23     0.000    16.735    67.224 23807 0 0 1 28
t1    1   24     0.000    17.463    64.314 51711 0 0 1 27
t1    1   25     0.000    18.190    61.403 65474 0 0 1 26
t1    1   26     0.000    18.918    58.493 65354 0 0 1 25
t1    1   27     0.000    19.645    55.583 3407616 0 0 1 24
t1    1   28     0.000    20.373    52.672 11861760 0 0 1 23
t1    1   29     0.000    21.101    49.762 16762624 0 0 1 22
t1    1   30     0.000    21.828    46.851 16728832 0 0 1 21
t1    1   31     0.000    22.556    43.941 16728832 0 0 1 20
t1    1   32     0.000    23.283    41.030 16762624 0 0 1 19
t1    1   33     0.000    24.011    38.120 11796224 0 0 1 18
t1    1   34     0.000    24.739    35.210 3407616 0 0 1 17
t1    1   35     0.000    25.466    32.299 65355 0 0 1 16
t1    1   36     0.000    26.194    29.389 65475 0 0 1 15
t1    1   37     0.000    26.921    26.478 51199 0 0 1 14
t1    1   38     0.000    27.649    23.568 23295 0 0 1 13
t1    1   39     0.000    28.377    20.657 786687 0 0 1 12
t1    1   40     0.000    29.104    17.747 7012607 0 0 1 11
t1    1   41     0.000    29.832    14.837 12583167 0 0 1 10
t1    1   42     0.000    30.559    11.926 16711921 0 0 1 9
t1    1   43     0.000    31.287     9.016 16711854 0 0 1 8
t1    1   44     0.000    32.015     6.105 16711798 0 0 1 7
t1    1   45     0.000    32.742     3.195 16711752 0 0 1 6
t1    1   46     0.000    33.470     0.284 16711718 0 0 1 5
t1    1   47     0.000    34.198    -2.626 16711694 0 0 1 4
t1    1   48     0.000    34.925    -5.536 16711683 0 0 1 3
t1    1   49     0.000    35.653    -8.447 16711683 0 0 1 2
t1    1   50     0.000    36.380   -11.357 16711694 0 0 1 1
t1    2    1     0.205     0.698   131.254 65329 0 0 2 50
t1    2    2     0.410     1.396   128.343 16711935 0 0 2 49
t1    2    3     0.615     2.094   125.433 5046016 0 0 2 48
t1    2    4     0.820     2.793   122.522 65498 0 0 2 47
t1    2    5     1.025     3.491   119.612 22271 0 0 2 46
t1    2    6     1.230     4.189   116.702 4325631 0 0 2 45
t1    2    7     1.435     4.887   113.791 11796735 0 0 2 44
t1    2    8     1.640     5.585   110.881 16711922 0 0 2 43
t1    2    9     1.845     6.283   107.970 16711857 0 0 2 42
t1    2   10     2.050     6.981   105.060 16711810 0 0 2 41
t1    2   11     2.255     7.679   102.149 16711779 0 0 2 40
t1    2   12     2.460     8.378    99.239 16711764 0 0 2 39
t1    2   13     2.665     9.076    96.329 16711763 0 0 2 38
t1    2   14     2.870     9.774    93.418 16711776 0 0 2 37
t1    2   15     3.075    10.472    90.508 16711802 0 0 2 36
t1    2   16     3.280    11.170    87.597 16711840 0 0 2 35
t1    2   17     3.485    11.868    84.687 16711890 0 0 2 34
t1    2   18     3.690    12.566    81.776 15663359 0 0 2 33
t1    2   19     3.895    13.265    78.866 10944767 0 0 2 32
t1    2   20     4.100    13.963    75.956 5636351 0 0 2 31
t1    2   21     4.305    14.661    73.045 1535 0 0 2 30
t1    2   22     4.510    15.359    70.135 26879 0 0 2 29
