#    workspaces/219/PJ_TREE+SPRIAL8_d_22.dat
t1   22    1    -0.703     0.188   131.254 16777215 0 0 20 50
t1   21    1    -0.728     0.000   131.254 16777215 0 0 19 50
t1    4    1     0.188     0.703   131.254 16777215 0 0 2 50
t1    3    1     0.000     0.728   131.254 16777215 0 0 1 50
t1   10    1     0.703    -0.188   131.254 16777215 0 0 8 50
t1    9    1     0.728     0.000   131.254 16777215 0 0 7 50
t1   16    1    -0.188    -0.703   131.254 16777215 0 0 14 50
t1   15    1     0.000    -0.728   131.254 16777215 0 0 13 50
t1   21    2    -1.455     0.000   128.343 16777215 0 0 19 49
t1   20    2    -1.406    -0.377   128.343 16777215 0 0 18 49
t1    3    2     0.000     1.455   128.343 16777215 0 0 1 49
t1    2    2    -0.377     1.406   128.343 16777215 0 0 24 49
t1    9    2     1.455     0.000   128.343 16777215 0 0 7 49
t1    8    2     1.406     0.377   128.343 16777215 0 0 6 49
t1   15    2     0.000    -1.455   128.343 16777215 0 0 13 49
t1   14    2     0.377    -1.406   128.343 16777215 0 0 12 49
t1   20    3    -2.108    -0.565   125.433 16777215 0 0 18 48
t1   19    3    -1.890    -1.091   125.433 16777215 0 0 17 48
t1    2    3    -0.565     2.108   125.433 16777215 0 0 24 48
t1    1    3    -1.091     1.890   125.433 16777215 0 0 23 48
t1    8    3     2.108     0.565   125.433 16777215 0 0 6 48
t1    7    3     1.890     1.091   125.433 16777215 0 0 5 48
t1   14    3     0.565    -2.108   125.433 16777215 0 0 12 48
t1   13    3     1.091    -1.890   125.433 16777215 0 0 11 48
t1   19    4    -2.521    -1.455   122.522 16777215 0 0 17 47
t1   18    4    -2.058    -2.058   122.522 16777215 0 0 16 47
t1    1    4    -1.455     2.521   122.522 16777215 0 0 23 47
t1   24    4    -2.058     2.058   122.522 16777215 0 0 22 47
t1    7    4     2.521     1.455   122.522 16777215 0 0 5 47
t1    6    4     2.058     2.058   122.522 16777215 0 0 4 47
t1   13    4     1.455    -2.521   122.522 16777215 0 0 11 47
t1   12    4     2.058    -2.058   122.522 16777215 0 0 10 47
t1   18    5    -2.572    -2.572   119.612 16777215 0 0 16 46
t1   17    5    -1.819    -3.151   119.612 16777215 0 0 15 46
t1   24    5    -2.572     2.572   119.612 16777215 0 0 22 46
t1   23    5    -3.151     1.819   119.612 16777215 0 0 21 46
t1    6    5     2.572     2.572   119.612 16777215 0 0 4 46
t1    5    5     1.819     3.151   119.612 16777215 0 0 3 46
t1   12    5     2.572    -2.572   119.612 16777215 0 0 10 46
t1   11    5     3.151    -1.819   119.612 16777215 0 0 9 46
t1   17    6    -2.183    -3.781   116.702 16777215 0 0 15 45
t1   16    6    -1.130    -4.217   116.702 16777215 0 0 14 45
t1   23    6    -3.781     2.183   116.702 16777215 0 0 21 45
t1   22    6    -4.217     1.130   116.702 16777215 0 0 20 45
t1    5    6     2.183     3.781   116.702 16777215 0 0 3 45
t1    4    6     1.130     4.217   116.702 16777215 0 0 2 45
t1   11    6     3.781    -2.183   116.702 16777215 0 0 9 45
t1   10    6     4.217    -1.130   116.702 16777215 0 0 8 45
t1   16    7    -1.318    -4.920   113.791 16777215 0 0 14 44
t1   15    7     0.000    -5.093   113.791 16777215 0 0 13 44
t1   22    7    -4.920     1.318   113.791 16777215 0 0 20 44
t1   21    7    -5.093     0.000   113.791 16777215 0 0 19 44
t1    4    7     1.318     4.920   113.791 16777215 0 0 2 44
t1    3    7     0.000     5.093   113.791 16777215 0 0 1 44
t1   10    7     4.920    -1.318   113.791 16777215 0 0 8 44
t1    9    7     5.093     0.000   113.791 16777215 0 0 7 44
t1   15    8     0.000    -5.821   110.881 16777215 0 0 13 43
t1   14    8     1.507    -5.623   110.881 16777215 0 0 12 43
t1   21    8    -5.821     0.000   110.881 16777215 0 0 19 43
t1   20    8    -5.623    -1.507   110.881 16777215 0 0 18 43
t1    3    8     0.000     5.821   110.881 16777215 0 0 1 43
t1    2    8    -1.507     5.623   110.881 16777215 0 0 24 43
t1    9    8     5.821     0.000   110.881 16777215 0 0 7 43
t1    8    8     5.623     1.507   110.881 16777215 0 0 6 43
t1   14    9     1.695    -6.325   107.970 16777215 0 0 12 42
t1   13    9     3.274    -5.671   107.970 16777215 0 0 11 42
t1   20    9    -6.325    -1.695   107.970 16777215 0 0 18 42
t1   19    9    -5.671    -3.274   107.970 16777215 0 0 17 42
t1    2    9    -1.695     6.325   107.970 16777215 0 0 24 42
t1    1    9    -3.274     5.671   107.970 16777215 0 0 23 42
t1    8    9     6.325     1.695   107.970 16777215 0 0 6 42
t1    7    9     5.671     3.274   107.970 16777215 0 0 5 42
t1   13   10     3.638    -6.301   105.060 16777215 0 0 11 41
t1   12   10     5.145    -5.145   105.060 16777215 0 0 10 41
t1   19   10    -6.301    -3.638   105.060 16777215 0 0 17 41
t1   18   10    -5.145    -5.145   105.060 16777215 0 0 16 41
t1    1   10    -3.638     6.301   105.060 16777215 0 0 23 41
t1   24   10    -5.145     5.145   105.060 16777215 0 0 22 41
t1    7   10     6.301     3.638   105.060 16777215 0 0 5 41
t1    6   10     5.145     5.145   105.060 16777215 0 0 4 41
t1   12   11     5.659    -5.659   102.149 16777215 0 0 10 40
t1   11   11     6.931    -4.002   102.149 16777215 0 0 9 40
t1   18   11    -5.659    -5.659   102.149 16777215 0 0 16 40
t1   17   11    -4.002    -6.931   102.149 16777215 0 0 15 40
t1   24   11    -5.659     5.659   102.149 16777215 0 0 22 40
t1   23   11    -6.931     4.002   102.149 16777215 0 0 21 40
t1    6   11     5.659     5.659   102.149 16777215 0 0 4 40
t1    5   11     4.002     6.931   102.149 16777215 0 0 3 40
t1   11   12     7.562    -4.366    99.239 16777215 0 0 9 39
t1   10   12     8.434    -2.260    99.239 16777215 0 0 8 39
t1   17   12    -4.366    -7.562    99.239 16777215 0 0 15 39
t1   16   12    -2.260    -8.434    99.239 16777215 0 0 14 39
t1   23   12    -7.562     4.366    99.239 16777215 0 0 21 39
t1   22   12    -8.434     2.260    99.239 16777215 0 0 20 39
t1    5   12     4.366     7.562    99.239 16777215 0 0 3 39
t1    4   12     2.260     8.434    99.239 16777215 0 0 2 39
t1   10   13     9.137    -2.448    96.329 16777215 0 0 8 38
t1    9   13     9.459     0.000    96.329 16777215 0 0 7 38
t1   16   13    -2.448    -9.137    96.329 16777215 0 0 14 38
t1   15   13     0.000    -9.459    96.329 16777215 0 0 13 38
t1   22   13    -9.137     2.448    96.329 16777215 0 0 20 38
t1   21   13    -9.459     0.000    96.329 16777215 0 0 19 38
t1    4   13     2.448     9.137    96.329 16777215 0 0 2 38
t1    3   13     0.000     9.459    96.329 16777215 0 0 1 38
t1    9   14    10.186     0.000    93.418 16777215 0 0 7 37
t1    8   14     9.839     2.636    93.418 16777215 0 0 6 37
t1   15   14     0.000   -10.186    93.418 16777215 0 0 13 37
t1   14   14     2.636    -9.839    93.418 16777215 0 0 12 37
t1   21   14   -10.186     0.000    93.418 16777215 0 0 19 37
t1   20   14    -9.839    -2.636    93.418 16777215 0 0 18 37
t1    3   14     0.000    10.186    93.418 16777215 0 0 1 37
t1    2   14    -2.636     9.839    93.418 16777215 0 0 24 37
t1    8   15    10.542     2.825    90.508 16777215 0 0 6 36
t1    7   15     9.452     5.457    90.508 16777215 0 0 5 36
t1   14   15     2.825   -10.542    90.508 16777215 0 0 12 36
t1   13   15     5.457    -9.452    90.508 16777215 0 0 11 36
t1   20   15   -10.542    -2.825    90.508 16777215 0 0 18 36
t1   19   15    -9.452    -5.457    90.508 16777215 0 0 17 36
t1    2   15    -2.825    10.542    90.508 16777215 0 0 24 36
t1    1   15    -5.457     9.452    90.508 16777215 0 0 23 36
t1    7   16    10.082     5.821    87.597 16777215 0 0 5 35
t1    6   16     8.232     8.232    87.597 16777215 0 0 4 35
t1   13   16     5.821   -10.082    87.597 16777215 0 0 11 35
t1   12   16     8.232    -8.232    87.597 16777215 0 0 10 35
t1   19   16   -10.082    -5.821    87.597 16777215 0 0 17 35
t1   18   16    -8.232    -8.232    87.597 16777215 0 0 16 35
t1    1   16    -5.821    10.082    87.597 16777215 0 0 23 35
t1   24   16    -8.232     8.232    87.597 16777215 0 0 22 35
t1    6   17     8.746     8.746    84.687 16777215 0 0 4 34
t1    5   17     6.185    10.712    84.687 16777215 0 0 3 34
t1   12   17     8.746    -8.746    84.687 16777215 0 0 10 34
t1   11   17    10.712    -6.185    84.687 16777215 0 0 9 34
t1   18   17    -8.746    -8.746    84.687 16777215 0 0 16 34
t1   17   17    -6.185   -10.712    84.687 16777215 0 0 15 34
t1   24   17    -8.746     8.746    84.687 16777215 0 0 22 34
