#    ../targets/376/A.dat
#    Col 1: Your TARGET_MODEL_NAME
#    Col 2: Strand number.
#    Col 3: Nutcracker Pixel#
#    Col 4: X location in world coordinates
#    Col 5: Y location in world coordinates
#    Col 6: Z location in world coordinates
#    Col 7: User string
#    Col 8: User pixel
# 
A   1   1   0.000   0.728 131.254 0     1    50 ii A
A   1   2   0.000   1.455 128.343 0     1    49 ii A
A   1   3   0.000   2.183 125.433 0     1    48 ii A
A   1   4   0.000   2.910 122.522 0     1    47 ii A
A   1   5   0.000   3.638 119.612 0     1    46 ii A
A   1   6   0.000   4.366 116.702 0     1    45 ii A
A   1   7   0.000   5.093 113.791 0     1    44 ii A
A   1   8   0.000   5.821 110.881 0     1    43 ii A
A   1   9   0.000   6.548 107.970 0     1    42 ii A
A   1  10   0.000   7.276 105.060 0     1    41 ii A
A   1  11   0.000   8.004 102.149 0     1    40 ii A
A   1  12   0.000   8.731  99.239 0     1    39 ii A
A   1  13   0.000   9.459  96.329 0     1    38 ii A
A   1  14   0.000  10.186  93.418 0     1    37 ii A
A   1  15   0.000  10.914  90.508 0     1    36 ii A
A   1  16   0.000  11.642  87.597 0     1    35 ii A
A   1  17   0.000  12.369  84.687 0     1    34 ii A
A   1  18   0.000  13.097  81.776 0     1    33 ii A
A   1  19   0.000  13.825  78.866 0     1    32 ii A
A   1  20   0.000  14.552  75.956 0     1    31 ii A
A   1  21   0.000  15.280  73.045 0     1    30 ii A
A   1  22   0.000  16.007  70.135 0     1    29 ii A
A   1  23   0.000  16.735  67.224 0     1    28 ii A
A   1  24   0.000  17.463  64.314 0     1    27 ii A
A   1  25   0.000  18.190  61.403 0     1    26 ii A
A   1  26   0.000  18.918  58.493 0     1    25 ii A
A   1  27   0.000  19.645  55.583 0     1    24 ii A
A   1  28   0.000  20.373  52.672 0     1    23 ii A
A   1  29   0.000  21.101  49.762 0     1    22 ii A
A   1  30   0.000  21.828  46.851 0     1    21 ii A
A   1  31   0.000  22.556  43.941 0     1    20 ii A
A   1  32   0.000  23.283  41.030 0     1    19 ii A
A   1  33   0.000  24.011  38.120 0     1    18 ii A
A   1  34   0.000  24.739  35.210 0     1    17 ii A
A   1  35   0.000  25.466  32.299 0     1    16 ii A
A   1  36   0.000  26.194  29.389 0     1    15 ii A
A   1  37   0.000  26.921  26.478 0     1    14 ii A
A   1  38   0.000  27.649  23.568 0     1    13 ii A
A   1  39   0.000  28.377  20.657 0     1    12 ii A
A   1  40   0.000  29.104  17.747 0     1    11 ii A
A   1  41   0.000  29.832  14.837 0     1    10 ii A
A   1  42   0.000  30.559  11.926 0     1     9 ii A
A   1  43   0.000  31.287   9.016 0     1     8 ii A
A   1  44   0.000  32.015   6.105 0     1     7 ii A
A   1  45   0.000  32.742   3.195 0     1     6 ii A
A   1  46   0.000  33.470   0.284 0     1     5 ii A
A   1  47   0.000  34.198  -2.626 0     1     4 ii A
A   1  48   0.000  34.925  -5.536 0     1     3 ii A
A   1  49   0.000  35.653  -8.447 0     1     2 ii A
A   1  50   0.000  36.380 -11.357 0     1     1 ii A

A   2   1   0.205   0.698 131.254 0     2    50 ii A
A   2   2   0.410   1.396 128.343 0     2    49 ii A
A   2   3   0.615   2.094 125.433 0     2    48 ii A
A   2   4   0.820   2.793 122.522 0     2    47 ii A
A   2   5   1.025   3.491 119.612 0     2    46 ii A
A   2   6   1.230   4.189 116.702 0     2    45 ii A
A   2   7   1.435   4.887 113.791 0     2    44 ii A
A   2   8   1.640   5.585 110.881 0     2    43 ii A
A   2   9   1.845   6.283 107.970 0     2    42 ii A
A   2  10   2.050   6.981 105.060 0     2    41 ii A
A   2  11   2.255   7.679 102.149 0     2    40 ii A
A   2  12   2.460   8.378  99.239 0     2    39 ii A
A   2  13   2.665   9.076  96.329 0     2    38 ii A
A   2  14   2.870   9.774  93.418 0     2    37 ii A
A   2  15   3.075  10.472  90.508 0     2    36 ii A
A   2  16   3.280  11.170  87.597 0     2    35 ii A
A   2  17   3.485  11.868  84.687 0     2    34 ii A
A   2  18   3.690  12.566  81.776 0     2    33 ii A
A   2  19   3.895  13.265  78.866 0     2    32 ii A
A   2  20   4.100  13.963  75.956 0     2    31 ii A
A   2  21   4.305  14.661  73.045 0     2    30 ii A
A   2  22   4.510  15.359  70.135 0     2    29 ii A
A   2  23   4.715  16.057  67.224 0     2    28 ii A
A   2  24   4.920  16.755  64.314 0     2    27 ii A
A   2  25   5.125  17.453  61.403 0     2    26 ii A
A   2  26   5.330  18.151  58.493 0     2    25 ii A
A   2  27   5.535  18.850  55.583 0     2    24 ii A
A   2  28   5.740  19.548  52.672 0     2    23 ii A
A   2  29   5.945  20.246  49.762 0     2    22 ii A
A   2  30   6.150  20.944  46.851 0     2    21 ii A
A   2  31   6.355  21.642  43.941 0     2    20 ii A
A   2  32   6.560  22.340  41.030 0     2    19 ii A
A   2  33   6.765  23.038  38.120 0     2    18 ii A
A   2  34   6.970  23.737  35.210 0     2    17 ii A
A   2  35   7.175  24.435  32.299 0     2    16 ii A
A   2  36   7.380  25.133  29.389 0     2    15 ii A
A   2  37   7.585  25.831  26.478 0     2    14 ii A
A   2  38   7.790  26.529  23.568 0     2    13 ii A
A   2  39   7.995  27.227  20.657 0     2    12 ii A
A   2  40   8.200  27.925  17.747 0     2    11 ii A
A   2  41   8.405  28.623  14.837 0     2    10 ii A
A   2  42   8.610  29.322  11.926 0     2     9 ii A
A   2  43   8.815  30.020   9.016 0     2     8 ii A
A   2  44   9.020  30.718   6.105 0     2     7 ii A
