#    workspaces/2/AA+GARLAND0_d_148.dat
t1    1    2     0.000     1.455   133.710 551679 0 0 1 51
t1    2    2     0.284     1.427   133.710 551679 0 0 1 54
t1    3    2     0.557     1.344   133.710 551679 0 0 2 51
t1    4    2     0.808     1.210   133.710 551679 0 0 2 54
t1    5    2     1.029     1.029   133.710 551679 0 0 3 51
t1    6    2     1.210     0.808   133.710 551679 0 0 3 54
t1    7    2     1.344     0.557   133.710 551679 0 0 4 51
t1    8    2     1.427     0.284   133.710 551679 0 0 4 54
t1    9    2     1.455     0.000   133.710 551679 0 0 5 51
t1   10    2     1.427    -0.284   133.710 551679 0 0 5 54
t1   11    2     1.344    -0.557   133.710 551679 0 0 6 51
t1   12    2     1.210    -0.808   133.710 551679 0 0 6 54
t1   13    2     1.029    -1.029   133.710 551679 0 0 7 51
t1   14    2     0.808    -1.210   133.710 551679 0 0 7 54
t1   15    2     0.557    -1.344   133.710 551679 0 0 8 51
t1   16    2     0.284    -1.427   133.710 551679 0 0 8 54
t1   17    2     0.000    -1.455   133.710 551679 0 0 9 51
t1   18    2    -0.284    -1.427   133.710 551679 0 0 9 54
t1   19    2    -0.557    -1.344   133.710 551679 0 0 10 51
t1   20    2    -0.808    -1.210   133.710 551679 0 0 10 54
t1   21    2    -1.029    -1.029   133.710 551679 0 0 11 51
t1   22    2    -1.210    -0.808   133.710 551679 0 0 11 54
t1   23    2    -1.344    -0.557   133.710 551679 0 0 12 51
t1   24    2    -1.427    -0.284   133.710 551679 0 0 12 54
t1   25    2    -1.455     0.000   133.710 551679 0 0 13 51
t1   26    2    -1.427     0.284   133.710 551679 0 0 13 54
t1   27    2    -1.344     0.557   133.710 551679 0 0 14 51
t1   28    2    -1.210     0.808   133.710 551679 0 0 14 54
t1   29    2    -1.029     1.029   133.710 551679 0 0 15 51
t1   30    2    -0.808     1.210   133.710 551679 0 0 15 54
t1   31    2    -0.557     1.344   133.710 551679 0 0 16 51
t1   32    2    -0.284     1.427   133.710 551679 0 0 16 54
t1    1    4     0.000     2.910   127.889 556287 0 0 1 49
t1    2    4     0.568     2.855   127.889 556287 0 0 1 56
t1    3    4     1.114     2.689   127.889 556287 0 0 2 49
t1    4    4     1.617     2.420   127.889 556287 0 0 2 56
t1    5    4     2.058     2.058   127.889 556287 0 0 3 49
t1    6    4     2.420     1.617   127.889 556287 0 0 3 56
t1    7    4     2.689     1.114   127.889 556287 0 0 4 49
t1    8    4     2.855     0.568   127.889 556287 0 0 4 56
t1    9    4     2.910     0.000   127.889 556287 0 0 5 49
t1   10    4     2.855    -0.568   127.889 556287 0 0 5 56
t1   11    4     2.689    -1.114   127.889 556287 0 0 6 49
t1   12    4     2.420    -1.617   127.889 556287 0 0 6 56
t1   13    4     2.058    -2.058   127.889 556287 0 0 7 49
t1   14    4     1.617    -2.420   127.889 556287 0 0 7 56
t1   15    4     1.114    -2.689   127.889 556287 0 0 8 49
t1   16    4     0.568    -2.855   127.889 556287 0 0 8 56
t1   17    4     0.000    -2.910   127.889 556287 0 0 9 49
t1   18    4    -0.568    -2.855   127.889 556287 0 0 9 56
t1   19    4    -1.114    -2.689   127.889 556287 0 0 10 49
t1   20    4    -1.617    -2.420   127.889 556287 0 0 10 56
t1   21    4    -2.058    -2.058   127.889 556287 0 0 11 49
t1   22    4    -2.420    -1.617   127.889 556287 0 0 11 56
t1   23    4    -2.689    -1.114   127.889 556287 0 0 12 49
t1   24    4    -2.855    -0.568   127.889 556287 0 0 12 56
t1   25    4    -2.910     0.000   127.889 556287 0 0 13 49
t1   26    4    -2.855     0.568   127.889 556287 0 0 13 56
t1   27    4    -2.689     1.114   127.889 556287 0 0 14 49
t1   28    4    -2.420     1.617   127.889 556287 0 0 14 56
t1   29    4    -2.058     2.058   127.889 556287 0 0 15 49
t1   30    4    -1.617     2.420   127.889 556287 0 0 15 56
t1   31    4    -1.114     2.689   127.889 556287 0 0 16 49
t1   32    4    -0.568     2.855   127.889 556287 0 0 16 56
t1    1    5     0.000     3.638   124.979 560639 0 0 1 48
t1    2    5     0.710     3.568   124.979 560639 0 0 1 57
t1    3    5     1.392     3.361   124.979 560639 0 0 2 48
t1    4    5     2.021     3.025   124.979 560639 0 0 2 57
t1    5    5     2.572     2.572   124.979 560639 0 0 3 48
t1    6    5     3.025     2.021   124.979 560639 0 0 3 57
t1    7    5     3.361     1.392   124.979 560639 0 0 4 48
t1    8    5     3.568     0.710   124.979 560639 0 0 4 57
t1    9    5     3.638     0.000   124.979 560639 0 0 5 48
t1   10    5     3.568    -0.710   124.979 560639 0 0 5 57
t1   11    5     3.361    -1.392   124.979 560639 0 0 6 48
t1   12    5     3.025    -2.021   124.979 560639 0 0 6 57
t1   13    5     2.572    -2.572   124.979 560639 0 0 7 48
t1   14    5     2.021    -3.025   124.979 560639 0 0 7 57
t1   15    5     1.392    -3.361   124.979 560639 0 0 8 48
t1   16    5     0.710    -3.568   124.979 560639 0 0 8 57
t1   17    5     0.000    -3.638   124.979 560639 0 0 9 48
t1   18    5    -0.710    -3.568   124.979 560639 0 0 9 57
t1   19    5    -1.392    -3.361   124.979 560639 0 0 10 48
t1   20    5    -2.021    -3.025   124.979 560639 0 0 10 57
t1   21    5    -2.572    -2.572   124.979 560639 0 0 11 48
t1   22    5    -3.025    -2.021   124.979 560639 0 0 11 57
t1   23    5    -3.361    -1.392   124.979 560639 0 0 12 48
t1   24    5    -3.568    -0.710   124.979 560639 0 0 12 57
t1   25    5    -3.638     0.000   124.979 560639 0 0 13 48
