t1 1 1 0.0 0.0 0.0 000000 0 0 1 50
t1 1 2 0.0 0.0 0.0 000000 0 0 1 49
t1 1 3 0.0 0.0 0.0 000000 0 0 1 48
t1 1 4 0.0 0.0 0.0 000000 0 0 1 47
t1 1 5 0.0 0.0 0.0 000000 0 0 1 46
t1 1 6 0.0 0.0 0.0 000000 0 0 1 45
t1 1 7 0.0 0.0 0.0 000000 0 0 1 44
t1 1 8 0.0 0.0 0.0 000000 0 0 1 43
t1 1 9 0.0 0.0 0.0 000000 0 0 1 42
t1 1 10 0.0 0.0 0.0 000000 0 0 1 41
t1 1 11 0.0 0.0 0.0 000000 0 0 1 40
t1 1 12 0.0 0.0 0.0 000000 0 0 1 39
t1 1 13 0.0 0.0 0.0 000000 0 0 1 38
t1 1 14 0.0 0.0 0.0 000000 0 0 1 37
t1 1 15 0.0 0.0 0.0 000000 0 0 1 36
t1 1 16 0.0 0.0 0.0 000000 0 0 1 35
t1 1 17 0.0 0.0 0.0 000000 0 0 1 34
t1 1 18 0.0 0.0 0.0 000000 0 0 1 33
t1 1 19 0.0 0.0 0.0 000000 0 0 1 32
t1 1 20 0.0 0.0 0.0 000000 0 0 1 31
t1 1 21 0.0 0.0 0.0 000000 0 0 1 30
t1 1 22 0.0 0.0 0.0 000000 0 0 1 29
t1 1 23 0.0 0.0 0.0 000000 0 0 1 28
t1 1 24 0.0 0.0 0.0 000000 0 0 1 27
t1 1 25 0.0 0.0 0.0 000000 0 0 1 26
t1 1 26 0.0 0.0 0.0 000000 0 0 1 25
t1 1 27 0.0 0.0 0.0 000000 0 0 1 24
t1 1 28 0.0 0.0 0.0 000000 0 0 1 23
t1 1 29 0.0 0.0 0.0 000000 0 0 1 22
t1 1 30 0.0 0.0 0.0 000000 0 0 1 21
t1 1 31 0.0 0.0 0.0 000000 0 0 1 20
t1 1 32 0.0 0.0 0.0 000000 0 0 1 19
t1 1 33 0.0 0.0 0.0 000000 0 0 1 18
t1 1 34 0.0 0.0 0.0 000000 0 0 1 17
t1 1 35 0.0 0.0 0.0 000000 0 0 1 16
t1 1 36 0.0 0.0 0.0 000000 0 0 1 15
t1 1 37 0.0 0.0 0.0 000000 0 0 1 14
t1 1 38 0.0 0.0 0.0 000000 0 0 1 13
t1 1 39 0.0 0.0 0.0 000000 0 0 1 12
t1 1 40 0.0 0.0 0.0 000000 0 0 1 11
t1 1 41 0.0 0.0 0.0 000000 0 0 1 10
t1 1 42 0.0 0.0 0.0 000000 0 0 1 9
t1 1 43 0.0 0.0 0.0 000000 0 0 1 8
t1 1 44 0.0 0.0 0.0 000000 0 0 1 7
t1 1 45 0.0 0.0 0.0 000000 0 0 1 6
t1    1   46     0.000    33.470     0.284 255 0 0 1 5
t1    1   47     0.000    34.198    -2.626 255 0 0 1 4
t1    1   48     0.000    34.925    -5.536 255 0 0 1 3
t1    1   49     0.000    35.653    -8.447 255 0 0 1 2
t1    1   50     0.000    36.380   -11.357 255 0 0 1 1
t1    2    1     0.142     0.714   131.254 16711680 0 0 1 51
t1    2    2     0.284     1.427   128.343 16711680 0 0 1 52
t1    2    3     0.426     2.141   125.433 16711680 0 0 1 53
t1    2    4     0.568     2.855   122.522 16711680 0 0 1 54
t1 2 5 0.0 0.0 0.0 000000 0 0 1 55
t1 2 6 0.0 0.0 0.0 000000 0 0 1 56
t1 2 7 0.0 0.0 0.0 000000 0 0 1 57
t1 2 8 0.0 0.0 0.0 000000 0 0 1 58
t1 2 9 0.0 0.0 0.0 000000 0 0 1 59
t1 2 10 0.0 0.0 0.0 000000 0 0 1 60
t1 2 11 0.0 0.0 0.0 000000 0 0 1 61
t1 2 12 0.0 0.0 0.0 000000 0 0 1 62
t1 2 13 0.0 0.0 0.0 000000 0 0 1 63
t1 2 14 0.0 0.0 0.0 000000 0 0 1 64
t1 2 15 0.0 0.0 0.0 000000 0 0 1 65
t1 2 16 0.0 0.0 0.0 000000 0 0 1 66
t1 2 17 0.0 0.0 0.0 000000 0 0 1 67
t1 2 18 0.0 0.0 0.0 000000 0 0 1 68
t1 2 19 0.0 0.0 0.0 000000 0 0 1 69
t1 2 20 0.0 0.0 0.0 000000 0 0 1 70
t1 2 21 0.0 0.0 0.0 000000 0 0 1 71
t1 2 22 0.0 0.0 0.0 000000 0 0 1 72
t1 2 23 0.0 0.0 0.0 000000 0 0 1 73
t1 2 24 0.0 0.0 0.0 000000 0 0 1 74
t1 2 25 0.0 0.0 0.0 000000 0 0 1 75
t1 2 26 0.0 0.0 0.0 000000 0 0 1 76
t1 2 27 0.0 0.0 0.0 000000 0 0 1 77
t1 2 28 0.0 0.0 0.0 000000 0 0 1 78
t1 2 29 0.0 0.0 0.0 000000 0 0 1 79
t1 2 30 0.0 0.0 0.0 000000 0 0 1 80
t1 2 31 0.0 0.0 0.0 000000 0 0 1 81
t1 2 32 0.0 0.0 0.0 000000 0 0 1 82
t1 2 33 0.0 0.0 0.0 000000 0 0 1 83
t1 2 34 0.0 0.0 0.0 000000 0 0 1 84
t1 2 35 0.0 0.0 0.0 000000 0 0 1 85
t1 2 36 0.0 0.0 0.0 000000 0 0 1 86
t1 2 37 0.0 0.0 0.0 000000 0 0 1 87
t1 2 38 0.0 0.0 0.0 000000 0 0 1 88
t1 2 39 0.0 0.0 0.0 000000 0 0 1 89
t1 2 40 0.0 0.0 0.0 000000 0 0 1 90
t1 2 41 0.0 0.0 0.0 000000 0 0 1 91
t1 2 42 0.0 0.0 0.0 000000 0 0 1 92
t1 2 43 0.0 0.0 0.0 000000 0 0 1 93
t1 2 44 0.0 0.0 0.0 000000 0 0 1 94
t1 2 45 0.0 0.0 0.0 000000 0 0 1 95
t1 2 46 0.0 0.0 0.0 000000 0 0 1 96
t1 2 47 0.0 0.0 0.0 000000 0 0 1 97
t1 2 48 0.0 0.0 0.0 000000 0 0 1 98
t1 2 49 0.0 0.0 0.0 000000 0 0 1 99
t1 2 50 0.0 0.0 0.0 000000 0 0 1 100
t1 3 1 0.0 0.0 0.0 000000 0 0 2 50
t1 3 2 0.0 0.0 0.0 000000 0 0 2 49
t1 3 3 0.0 0.0 0.0 000000 0 0 2 48
t1 3 4 0.0 0.0 0.0 000000 0 0 2 47
t1 3 5 0.0 0.0 0.0 000000 0 0 2 46
t1 3 6 0.0 0.0 0.0 000000 0 0 2 45
t1 3 7 0.0 0.0 0.0 000000 0 0 2 44
t1 3 8 0.0 0.0 0.0 000000 0 0 2 43
t1 3 9 0.0 0.0 0.0 000000 0 0 2 42
t1 3 10 0.0 0.0 0.0 000000 0 0 2 41
t1 3 11 0.0 0.0 0.0 000000 0 0 2 40
t1 3 12 0.0 0.0 0.0 000000 0 0 2 39
t1 3 13 0.0 0.0 0.0 000000 0 0 2 38
t1 3 14 0.0 0.0 0.0 000000 0 0 2 37
t1 3 15 0.0 0.0 0.0 000000 0 0 2 36
t1 3 16 0.0 0.0 0.0 000000 0 0 2 35
t1 3 17 0.0 0.0 0.0 000000 0 0 2 34
t1 3 18 0.0 0.0 0.0 000000 0 0 2 33
t1 3 19 0.0 0.0 0.0 000000 0 0 2 32
t1 3 20 0.0 0.0 0.0 000000 0 0 2 31
t1 3 21 0.0 0.0 0.0 000000 0 0 2 30
t1 3 22 0.0 0.0 0.0 000000 0 0 2 29
t1 3 23 0.0 0.0 0.0 000000 0 0 2 28
t1 3 24 0.0 0.0 0.0 000000 0 0 2 27
t1 3 25 0.0 0.0 0.0 000000 0 0 2 26
t1 3 26 0.0 0.0 0.0 000000 0 0 2 25
t1 3 27 0.0 0.0 0.0 000000 0 0 2 24
t1 3 28 0.0 0.0 0.0 000000 0 0 2 23
t1 3 29 0.0 0.0 0.0 000000 0 0 2 22
t1 3 30 0.0 0.0 0.0 000000 0 0 2 21
t1 3 31 0.0 0.0 0.0 000000 0 0 2 20
t1 3 32 0.0 0.0 0.0 000000 0 0 2 19
t1 3 33 0.0 0.0 0.0 000000 0 0 2 18
t1 3 34 0.0 0.0 0.0 000000 0 0 2 17
t1 3 35 0.0 0.0 0.0 000000 0 0 2 16
t1 3 36 0.0 0.0 0.0 000000 0 0 2 15
t1 3 37 0.0 0.0 0.0 000000 0 0 2 14
t1 3 38 0.0 0.0 0.0 000000 0 0 2 13
t1 3 39 0.0 0.0 0.0 000000 0 0 2 12
t1 3 40 0.0 0.0 0.0 000000 0 0 2 11
t1 3 41 0.0 0.0 0.0 000000 0 0 2 10
t1 3 42 0.0 0.0 0.0 000000 0 0 2 9
t1 3 43 0.0 0.0 0.0 000000 0 0 2 8
t1 3 44 0.0 0.0 0.0 000000 0 0 2 7
t1 3 45 0.0 0.0 0.0 000000 0 0 2 6
t1    3   46    12.808    30.922     0.284 255 0 0 2 5
t1    3   47    13.087    31.594    -2.626 255 0 0 2 4
t1    3   48    13.365    32.267    -5.536 255 0 0 2 3
t1    3   49    13.644    32.939    -8.447 255 0 0 2 2
t1    3   50    13.922    33.611   -11.357 255 0 0 2 1
t1    4    1     0.404     0.605   131.254 16711680 0 0 2 51
t1    4    2     0.808     1.210   128.343 16711680 0 0 2 52
t1    4    3     1.213     1.815   125.433 16711680 0 0 2 53
t1    4    4     1.617     2.420   122.522 16711680 0 0 2 54
t1 4 5 0.0 0.0 0.0 000000 0 0 2 55
t1 4 6 0.0 0.0 0.0 000000 0 0 2 56
t1 4 7 0.0 0.0 0.0 000000 0 0 2 57
t1 4 8 0.0 0.0 0.0 000000 0 0 2 58
t1 4 9 0.0 0.0 0.0 000000 0 0 2 59
t1 4 10 0.0 0.0 0.0 000000 0 0 2 60
t1 4 11 0.0 0.0 0.0 000000 0 0 2 61
t1 4 12 0.0 0.0 0.0 000000 0 0 2 62
t1 4 13 0.0 0.0 0.0 000000 0 0 2 63
t1 4 14 0.0 0.0 0.0 000000 0 0 2 64
t1 4 15 0.0 0.0 0.0 000000 0 0 2 65
t1 4 16 0.0 0.0 0.0 000000 0 0 2 66
t1 4 17 0.0 0.0 0.0 000000 0 0 2 67
t1 4 18 0.0 0.0 0.0 000000 0 0 2 68
t1 4 19 0.0 0.0 0.0 000000 0 0 2 69
t1 4 20 0.0 0.0 0.0 000000 0 0 2 70
t1 4 21 0.0 0.0 0.0 000000 0 0 2 71
t1 4 22 0.0 0.0 0.0 000000 0 0 2 72
t1 4 23 0.0 0.0 0.0 000000 0 0 2 73
t1 4 24 0.0 0.0 0.0 000000 0 0 2 74
t1 4 25 0.0 0.0 0.0 000000 0 0 2 75
t1 4 26 0.0 0.0 0.0 000000 0 0 2 76
t1 4 27 0.0 0.0 0.0 000000 0 0 2 77
t1 4 28 0.0 0.0 0.0 000000 0 0 2 78
t1 4 29 0.0 0.0 0.0 000000 0 0 2 79
t1 4 30 0.0 0.0 0.0 000000 0 0 2 80
t1 4 31 0.0 0.0 0.0 000000 0 0 2 81
t1 4 32 0.0 0.0 0.0 000000 0 0 2 82
t1 4 33 0.0 0.0 0.0 000000 0 0 2 83
t1 4 34 0.0 0.0 0.0 000000 0 0 2 84
t1 4 35 0.0 0.0 0.0 000000 0 0 2 85
t1 4 36 0.0 0.0 0.0 000000 0 0 2 86
t1 4 37 0.0 0.0 0.0 000000 0 0 2 87
t1 4 38 0.0 0.0 0.0 000000 0 0 2 88
t1 4 39 0.0 0.0 0.0 000000 0 0 2 89
t1 4 40 0.0 0.0 0.0 000000 0 0 2 90
t1 4 41 0.0 0.0 0.0 000000 0 0 2 91
t1 4 42 0.0 0.0 0.0 000000 0 0 2 92
t1 4 43 0.0 0.0 0.0 000000 0 0 2 93
t1 4 44 0.0 0.0 0.0 000000 0 0 2 94
t1 4 45 0.0 0.0 0.0 000000 0 0 2 95
t1 4 46 0.0 0.0 0.0 000000 0 0 2 96
t1 4 47 0.0 0.0 0.0 000000 0 0 2 97
t1 4 48 0.0 0.0 0.0 000000 0 0 2 98
t1 4 49 0.0 0.0 0.0 000000 0 0 2 99
t1 4 50 0.0 0.0 0.0 000000 0 0 2 100
t1 5 1 0.0 0.0 0.0 000000 0 0 3 50
t1 5 2 0.0 0.0 0.0 000000 0 0 3 49
t1 5 3 0.0 0.0 0.0 000000 0 0 3 48
t1 5 4 0.0 0.0 0.0 000000 0 0 3 47
t1 5 5 0.0 0.0 0.0 000000 0 0 3 46
t1 5 6 0.0 0.0 0.0 000000 0 0 3 45
t1 5 7 0.0 0.0 0.0 000000 0 0 3 44
t1 5 8 0.0 0.0 0.0 000000 0 0 3 43
t1 5 9 0.0 0.0 0.0 000000 0 0 3 42
t1 5 10 0.0 0.0 0.0 000000 0 0 3 41
t1 5 11 0.0 0.0 0.0 000000 0 0 3 40
t1 5 12 0.0 0.0 0.0 000000 0 0 3 39
t1 5 13 0.0 0.0 0.0 000000 0 0 3 38
t1 5 14 0.0 0.0 0.0 000000 0 0 3 37
t1 5 15 0.0 0.0 0.0 000000 0 0 3 36
t1 5 16 0.0 0.0 0.0 000000 0 0 3 35
t1 5 17 0.0 0.0 0.0 000000 0 0 3 34
t1 5 18 0.0 0.0 0.0 000000 0 0 3 33
t1 5 19 0.0 0.0 0.0 000000 0 0 3 32
t1 5 20 0.0 0.0 0.0 000000 0 0 3 31
t1 5 21 0.0 0.0 0.0 000000 0 0 3 30
t1 5 22 0.0 0.0 0.0 000000 0 0 3 29
t1 5 23 0.0 0.0 0.0 000000 0 0 3 28
t1 5 24 0.0 0.0 0.0 000000 0 0 3 27
t1 5 25 0.0 0.0 0.0 000000 0 0 3 26
t1 5 26 0.0 0.0 0.0 000000 0 0 3 25
t1 5 27 0.0 0.0 0.0 000000 0 0 3 24
t1 5 28 0.0 0.0 0.0 000000 0 0 3 23
t1 5 29 0.0 0.0 0.0 000000 0 0 3 22
t1 5 30 0.0 0.0 0.0 000000 0 0 3 21
t1 5 31 0.0 0.0 0.0 000000 0 0 3 20
t1 5 32 0.0 0.0 0.0 000000 0 0 3 19
t1 5 33 0.0 0.0 0.0 000000 0 0 3 18
t1 5 34 0.0 0.0 0.0 000000 0 0 3 17
t1 5 35 0.0 0.0 0.0 000000 0 0 3 16
t1 5 36 0.0 0.0 0.0 000000 0 0 3 15
t1 5 37 0.0 0.0 0.0 000000 0 0 3 14
t1 5 38 0.0 0.0 0.0 000000 0 0 3 13
t1 5 39 0.0 0.0 0.0 000000 0 0 3 12
t1 5 40 0.0 0.0 0.0 000000 0 0 3 11
t1 5 41 0.0 0.0 0.0 000000 0 0 3 10
t1 5 42 0.0 0.0 0.0 000000 0 0 3 9
t1 5 43 0.0 0.0 0.0 000000 0 0 3 8
t1 5 44 0.0 0.0 0.0 000000 0 0 3 7
t1 5 45 0.0 0.0 0.0 000000 0 0 3 6
t1    5   46    23.667    23.667     0.284 255 0 0 3 5
t1    5   47    24.181    24.181    -2.626 255 0 0 3 4
t1    5   48    24.696    24.696    -5.536 255 0 0 3 3
t1    5   49    25.210    25.210    -8.447 255 0 0 3 2
t1    5   50    25.725    25.725   -11.357 255 0 0 3 1
t1    6    1     0.605     0.404   131.254 16711680 0 0 3 51
t1    6    2     1.210     0.808   128.343 16711680 0 0 3 52
t1    6    3     1.815     1.213   125.433 16711680 0 0 3 53
t1    6    4     2.420     1.617   122.522 16711680 0 0 3 54
t1 6 5 0.0 0.0 0.0 000000 0 0 3 55
t1 6 6 0.0 0.0 0.0 000000 0 0 3 56
t1 6 7 0.0 0.0 0.0 000000 0 0 3 57
t1 6 8 0.0 0.0 0.0 000000 0 0 3 58
t1 6 9 0.0 0.0 0.0 000000 0 0 3 59
t1 6 10 0.0 0.0 0.0 000000 0 0 3 60
t1 6 11 0.0 0.0 0.0 000000 0 0 3 61
t1 6 12 0.0 0.0 0.0 000000 0 0 3 62
t1 6 13 0.0 0.0 0.0 000000 0 0 3 63
t1 6 14 0.0 0.0 0.0 000000 0 0 3 64
t1 6 15 0.0 0.0 0.0 000000 0 0 3 65
t1 6 16 0.0 0.0 0.0 000000 0 0 3 66
t1 6 17 0.0 0.0 0.0 000000 0 0 3 67
t1 6 18 0.0 0.0 0.0 000000 0 0 3 68
t1 6 19 0.0 0.0 0.0 000000 0 0 3 69
t1 6 20 0.0 0.0 0.0 000000 0 0 3 70
t1 6 21 0.0 0.0 0.0 000000 0 0 3 71
t1 6 22 0.0 0.0 0.0 000000 0 0 3 72
t1 6 23 0.0 0.0 0.0 000000 0 0 3 73
t1 6 24 0.0 0.0 0.0 000000 0 0 3 74
t1 6 25 0.0 0.0 0.0 000000 0 0 3 75
t1 6 26 0.0 0.0 0.0 000000 0 0 3 76
t1 6 27 0.0 0.0 0.0 000000 0 0 3 77
t1 6 28 0.0 0.0 0.0 000000 0 0 3 78
t1 6 29 0.0 0.0 0.0 000000 0 0 3 79
t1 6 30 0.0 0.0 0.0 000000 0 0 3 80
t1 6 31 0.0 0.0 0.0 000000 0 0 3 81
t1 6 32 0.0 0.0 0.0 000000 0 0 3 82
t1 6 33 0.0 0.0 0.0 000000 0 0 3 83
t1 6 34 0.0 0.0 0.0 000000 0 0 3 84
t1 6 35 0.0 0.0 0.0 000000 0 0 3 85
t1 6 36 0.0 0.0 0.0 000000 0 0 3 86
t1 6 37 0.0 0.0 0.0 000000 0 0 3 87
t1 6 38 0.0 0.0 0.0 000000 0 0 3 88
t1 6 39 0.0 0.0 0.0 000000 0 0 3 89
t1 6 40 0.0 0.0 0.0 000000 0 0 3 90
t1 6 41 0.0 0.0 0.0 000000 0 0 3 91
t1 6 42 0.0 0.0 0.0 000000 0 0 3 92
t1 6 43 0.0 0.0 0.0 000000 0 0 3 93
t1 6 44 0.0 0.0 0.0 000000 0 0 3 94
t1 6 45 0.0 0.0 0.0 000000 0 0 3 95
t1 6 46 0.0 0.0 0.0 000000 0 0 3 96
t1 6 47 0.0 0.0 0.0 000000 0 0 3 97
t1 6 48 0.0 0.0 0.0 000000 0 0 3 98
t1 6 49 0.0 0.0 0.0 000000 0 0 3 99
t1 6 50 0.0 0.0 0.0 000000 0 0 3 100
t1 7 1 0.0 0.0 0.0 000000 0 0 4 50
t1 7 2 0.0 0.0 0.0 000000 0 0 4 49
t1 7 3 0.0 0.0 0.0 000000 0 0 4 48
t1 7 4 0.0 0.0 0.0 000000 0 0 4 47
t1 7 5 0.0 0.0 0.0 000000 0 0 4 46
t1 7 6 0.0 0.0 0.0 000000 0 0 4 45
t1 7 7 0.0 0.0 0.0 000000 0 0 4 44
t1 7 8 0.0 0.0 0.0 000000 0 0 4 43
t1 7 9 0.0 0.0 0.0 000000 0 0 4 42
t1 7 10 0.0 0.0 0.0 000000 0 0 4 41
t1 7 11 0.0 0.0 0.0 000000 0 0 4 40
t1 7 12 0.0 0.0 0.0 000000 0 0 4 39
t1 7 13 0.0 0.0 0.0 000000 0 0 4 38
t1 7 14 0.0 0.0 0.0 000000 0 0 4 37
t1 7 15 0.0 0.0 0.0 000000 0 0 4 36
t1 7 16 0.0 0.0 0.0 000000 0 0 4 35
t1 7 17 0.0 0.0 0.0 000000 0 0 4 34
t1 7 18 0.0 0.0 0.0 000000 0 0 4 33
t1 7 19 0.0 0.0 0.0 000000 0 0 4 32
t1 7 20 0.0 0.0 0.0 000000 0 0 4 31
t1 7 21 0.0 0.0 0.0 000000 0 0 4 30
t1 7 22 0.0 0.0 0.0 000000 0 0 4 29
t1 7 23 0.0 0.0 0.0 000000 0 0 4 28
t1 7 24 0.0 0.0 0.0 000000 0 0 4 27
t1 7 25 0.0 0.0 0.0 000000 0 0 4 26
t1 7 26 0.0 0.0 0.0 000000 0 0 4 25
t1 7 27 0.0 0.0 0.0 000000 0 0 4 24
t1 7 28 0.0 0.0 0.0 000000 0 0 4 23
t1 7 29 0.0 0.0 0.0 000000 0 0 4 22
t1 7 30 0.0 0.0 0.0 000000 0 0 4 21
t1 7 31 0.0 0.0 0.0 000000 0 0 4 20
t1 7 32 0.0 0.0 0.0 000000 0 0 4 19
t1 7 33 0.0 0.0 0.0 000000 0 0 4 18
t1 7 34 0.0 0.0 0.0 000000 0 0 4 17
t1 7 35 0.0 0.0 0.0 000000 0 0 4 16
t1 7 36 0.0 0.0 0.0 000000 0 0 4 15
t1 7 37 0.0 0.0 0.0 000000 0 0 4 14
t1 7 38 0.0 0.0 0.0 000000 0 0 4 13
t1 7 39 0.0 0.0 0.0 000000 0 0 4 12
t1 7 40 0.0 0.0 0.0 000000 0 0 4 11
t1 7 41 0.0 0.0 0.0 000000 0 0 4 10
t1 7 42 0.0 0.0 0.0 000000 0 0 4 9
t1 7 43 0.0 0.0 0.0 000000 0 0 4 8
t1 7 44 0.0 0.0 0.0 000000 0 0 4 7
t1 7 45 0.0 0.0 0.0 000000 0 0 4 6
t1    7   46    30.922    12.808     0.284 255 0 0 4 5
t1    7   47    31.594    13.087    -2.626 255 0 0 4 4
t1    7   48    32.267    13.365    -5.536 255 0 0 4 3
t1    7   49    32.939    13.644    -8.447 255 0 0 4 2
t1    7   50    33.611    13.922   -11.357 255 0 0 4 1
t1    8    1     0.714     0.142   131.254 16711680 0 0 4 51
t1    8    2     1.427     0.284   128.343 16711680 0 0 4 52
t1    8    3     2.141     0.426   125.433 16711680 0 0 4 53
t1    8    4     2.855     0.568   122.522 16711680 0 0 4 54
t1 8 5 0.0 0.0 0.0 000000 0 0 4 55
t1 8 6 0.0 0.0 0.0 000000 0 0 4 56
t1 8 7 0.0 0.0 0.0 000000 0 0 4 57
t1 8 8 0.0 0.0 0.0 000000 0 0 4 58
t1 8 9 0.0 0.0 0.0 000000 0 0 4 59
t1 8 10 0.0 0.0 0.0 000000 0 0 4 60
t1 8 11 0.0 0.0 0.0 000000 0 0 4 61
t1 8 12 0.0 0.0 0.0 000000 0 0 4 62
t1 8 13 0.0 0.0 0.0 000000 0 0 4 63
t1 8 14 0.0 0.0 0.0 000000 0 0 4 64
t1 8 15 0.0 0.0 0.0 000000 0 0 4 65
t1 8 16 0.0 0.0 0.0 000000 0 0 4 66
t1 8 17 0.0 0.0 0.0 000000 0 0 4 67
t1 8 18 0.0 0.0 0.0 000000 0 0 4 68
t1 8 19 0.0 0.0 0.0 000000 0 0 4 69
t1 8 20 0.0 0.0 0.0 000000 0 0 4 70
t1 8 21 0.0 0.0 0.0 000000 0 0 4 71
t1 8 22 0.0 0.0 0.0 000000 0 0 4 72
t1 8 23 0.0 0.0 0.0 000000 0 0 4 73
t1 8 24 0.0 0.0 0.0 000000 0 0 4 74
t1 8 25 0.0 0.0 0.0 000000 0 0 4 75
t1 8 26 0.0 0.0 0.0 000000 0 0 4 76
t1 8 27 0.0 0.0 0.0 000000 0 0 4 77
t1 8 28 0.0 0.0 0.0 000000 0 0 4 78
t1 8 29 0.0 0.0 0.0 000000 0 0 4 79
t1 8 30 0.0 0.0 0.0 000000 0 0 4 80
t1 8 31 0.0 0.0 0.0 000000 0 0 4 81
t1 8 32 0.0 0.0 0.0 000000 0 0 4 82
t1 8 33 0.0 0.0 0.0 000000 0 0 4 83
t1 8 34 0.0 0.0 0.0 000000 0 0 4 84
t1 8 35 0.0 0.0 0.0 000000 0 0 4 85
t1 8 36 0.0 0.0 0.0 000000 0 0 4 86
t1 8 37 0.0 0.0 0.0 000000 0 0 4 87
t1 8 38 0.0 0.0 0.0 000000 0 0 4 88
t1 8 39 0.0 0.0 0.0 000000 0 0 4 89
t1 8 40 0.0 0.0 0.0 000000 0 0 4 90
t1 8 41 0.0 0.0 0.0 000000 0 0 4 91
t1 8 42 0.0 0.0 0.0 000000 0 0 4 92
t1 8 43 0.0 0.0 0.0 000000 0 0 4 93
t1 8 44 0.0 0.0 0.0 000000 0 0 4 94
t1 8 45 0.0 0.0 0.0 000000 0 0 4 95
t1 8 46 0.0 0.0 0.0 000000 0 0 4 96
t1 8 47 0.0 0.0 0.0 000000 0 0 4 97
t1 8 48 0.0 0.0 0.0 000000 0 0 4 98
t1 8 49 0.0 0.0 0.0 000000 0 0 4 99
t1 8 50 0.0 0.0 0.0 000000 0 0 4 100
t1 9 1 0.0 0.0 0.0 000000 0 0 5 50
t1 9 2 0.0 0.0 0.0 000000 0 0 5 49
t1 9 3 0.0 0.0 0.0 000000 0 0 5 48
