#    workspaces/2/AA+SEAN33_d_21.dat
t1   13    1     0.000     0.728   136.620 16713046 0 0 1 52
t1   16    1     0.404     0.605   136.620 16713046 0 0 2 53
t1   19    1     0.672     0.278   136.620 16713046 0 0 4 52
t1   22    1     0.714    -0.142   136.620 16713046 0 0 5 53
t1   25    1     0.514    -0.514   136.620 16713046 0 0 7 52
t1   28    1     0.142    -0.714   136.620 16713046 0 0 8 53
t1   13    1     0.000     0.728   136.620 16713046 0 0 1 52
t1   16    1     0.404     0.605   136.620 16713046 0 0 2 53
t1   19    1     0.672     0.278   136.620 16713046 0 0 4 52
t1   22    1     0.714    -0.142   136.620 16713046 0 0 5 53
t1   25    1     0.514    -0.514   136.620 16713046 0 0 7 52
t1   28    1     0.142    -0.714   136.620 16713046 0 0 8 53
t1   13    1     0.000     0.728   136.620 16713046 0 0 1 52
t1   16    1     0.404     0.605   136.620 16713046 0 0 2 53
t1   19    1     0.672     0.278   136.620 16713046 0 0 4 52
t1   22    1     0.714    -0.142   136.620 16713046 0 0 5 53
t1   25    1     0.514    -0.514   136.620 16713046 0 0 7 52
t1   28    1     0.142    -0.714   136.620 16713046 0 0 8 53
t1   13    1     0.000     0.728   136.620 16713046 0 0 1 52
t1   16    1     0.404     0.605   136.620 16713046 0 0 2 53
t1   19    1     0.672     0.278   136.620 16713046 0 0 4 52
t1   22    1     0.714    -0.142   136.620 16713046 0 0 5 53
t1   25    1     0.514    -0.514   136.620 16713046 0 0 7 52
t1   28    1     0.142    -0.714   136.620 16713046 0 0 8 53
t1   13    1     0.000     0.728   136.620 16713046 0 0 1 52
t1   16    1     0.404     0.605   136.620 16713046 0 0 2 53
t1   19    1     0.672     0.278   136.620 16713046 0 0 4 52
t1   22    1     0.714    -0.142   136.620 16713046 0 0 5 53
t1   25    1     0.514    -0.514   136.620 16713046 0 0 7 52
t1   28    1     0.142    -0.714   136.620 16713046 0 0 8 53
t1   13    1     0.000     0.728   136.620 16713046 0 0 1 52
t1   16    1     0.404     0.605   136.620 16713046 0 0 2 53
t1   19    1     0.672     0.278   136.620 16713046 0 0 4 52
t1   22    1     0.714    -0.142   136.620 16713046 0 0 5 53
t1   25    1     0.514    -0.514   136.620 16713046 0 0 7 52
t1   28    1     0.142    -0.714   136.620 16713046 0 0 8 53
t1   14    2     0.284     1.427   133.710 16713068 0 0 1 54
t1   17    2     1.029     1.029   133.710 16713068 0 0 3 51
t1   20    2     1.427     0.284   133.710 16713068 0 0 4 54
t1   23    2     1.344    -0.557   133.710 16713068 0 0 6 51
t1   26    2     0.808    -1.210   133.710 16713068 0 0 7 54
t1   14    2     0.284     1.427   133.710 16713068 0 0 1 54
t1   17    2     1.029     1.029   133.710 16713068 0 0 3 51
t1   20    2     1.427     0.284   133.710 16713068 0 0 4 54
t1   23    2     1.344    -0.557   133.710 16713068 0 0 6 51
t1   26    2     0.808    -1.210   133.710 16713068 0 0 7 54
t1   14    2     0.284     1.427   133.710 16713068 0 0 1 54
t1   17    2     1.029     1.029   133.710 16713068 0 0 3 51
t1   20    2     1.427     0.284   133.710 16713068 0 0 4 54
t1   23    2     1.344    -0.557   133.710 16713068 0 0 6 51
t1   26    2     0.808    -1.210   133.710 16713068 0 0 7 54
t1   14    2     0.284     1.427   133.710 16713068 0 0 1 54
t1   17    2     1.029     1.029   133.710 16713068 0 0 3 51
t1   20    2     1.427     0.284   133.710 16713068 0 0 4 54
t1   23    2     1.344    -0.557   133.710 16713068 0 0 6 51
t1   26    2     0.808    -1.210   133.710 16713068 0 0 7 54
t1   14    2     0.284     1.427   133.710 16713068 0 0 1 54
t1   17    2     1.029     1.029   133.710 16713068 0 0 3 51
t1   20    2     1.427     0.284   133.710 16713068 0 0 4 54
t1   23    2     1.344    -0.557   133.710 16713068 0 0 6 51
t1   26    2     0.808    -1.210   133.710 16713068 0 0 7 54
t1   14    2     0.284     1.427   133.710 16713068 0 0 1 54
t1   17    2     1.029     1.029   133.710 16713068 0 0 3 51
t1   20    2     1.427     0.284   133.710 16713068 0 0 4 54
t1   23    2     1.344    -0.557   133.710 16713068 0 0 6 51
t1   26    2     0.808    -1.210   133.710 16713068 0 0 7 54
t1   15    3     0.835     2.017   130.799 16713091 0 0 2 50
t1   18    3     1.815     1.213   130.799 16713091 0 0 3 55
t1   21    3     2.183     0.000   130.799 16713091 0 0 5 50
t1   24    3     1.815    -1.213   130.799 16713091 0 0 6 55
t1   27    3     0.835    -2.017   130.799 16713091 0 0 8 50
t1   15    3     0.835     2.017   130.799 16713091 0 0 2 50
t1   18    3     1.815     1.213   130.799 16713091 0 0 3 55
t1   21    3     2.183     0.000   130.799 16713091 0 0 5 50
t1   24    3     1.815    -1.213   130.799 16713091 0 0 6 55
t1   27    3     0.835    -2.017   130.799 16713091 0 0 8 50
t1   15    3     0.835     2.017   130.799 16713091 0 0 2 50
t1   18    3     1.815     1.213   130.799 16713091 0 0 3 55
t1   21    3     2.183     0.000   130.799 16713091 0 0 5 50
t1   24    3     1.815    -1.213   130.799 16777215 0 0 6 55
t1   27    3     0.835    -2.017   130.799 16713091 0 0 8 50
t1   15    3     0.835     2.017   130.799 16713091 0 0 2 50
t1   18    3     1.815     1.213   130.799 16713091 0 0 3 55
t1   21    3     2.183     0.000   130.799 16713091 0 0 5 50
t1   24    3     1.815    -1.213   130.799 16713091 0 0 6 55
t1   27    3     0.835    -2.017   130.799 16713091 0 0 8 50
t1   15    3     0.835     2.017   130.799 16713091 0 0 2 50
t1   18    3     1.815     1.213   130.799 16713091 0 0 3 55
t1   21    3     2.183     0.000   130.799 16713091 0 0 5 50
t1   24    3     1.815    -1.213   130.799 16713091 0 0 6 55
t1   27    3     0.835    -2.017   130.799 16713091 0 0 8 50
t1   13    4     0.000     2.910   127.889 16713114 0 0 1 49
t1   16    4     1.617     2.420   127.889 16713114 0 0 2 56
t1   19    4     2.689     1.114   127.889 16713114 0 0 4 49
t1   22    4     2.855    -0.568   127.889 16713114 0 0 5 56
t1   25    4     2.058    -2.058   127.889 16713114 0 0 7 49
t1   28    4     0.568    -2.855   127.889 16713114 0 0 8 56
t1   13    4     0.000     2.910   127.889 16713114 0 0 1 49
t1   16    4     1.617     2.420   127.889 16713114 0 0 2 56
t1   19    4     2.689     1.114   127.889 16777215 0 0 4 49
t1   22    4     2.855    -0.568   127.889 16713114 0 0 5 56
t1   25    4     2.058    -2.058   127.889 16713114 0 0 7 49
t1   28    4     0.568    -2.855   127.889 16713114 0 0 8 56
t1   13    4     0.000     2.910   127.889 16713114 0 0 1 49
t1   16    4     1.617     2.420   127.889 16713114 0 0 2 56
t1   19    4     2.689     1.114   127.889 16713114 0 0 4 49
t1   22    4     2.855    -0.568   127.889 16713114 0 0 5 56
t1   25    4     2.058    -2.058   127.889 16713114 0 0 7 49
t1   28    4     0.568    -2.855   127.889 16713114 0 0 8 56
t1   13    4     0.000     2.910   127.889 16713114 0 0 1 49
t1   16    4     1.617     2.420   127.889 16713114 0 0 2 56
t1   19    4     2.689     1.114   127.889 16713114 0 0 4 49
t1   22    4     2.855    -0.568   127.889 16713114 0 0 5 56
t1   25    4     2.058    -2.058   127.889 16777215 0 0 7 49
t1   28    4     0.568    -2.855   127.889 16713114 0 0 8 56
t1   13    4     0.000     2.910   127.889 16713114 0 0 1 49
t1   16    4     1.617     2.420   127.889 16713114 0 0 2 56
t1   19    4     2.689     1.114   127.889 16713114 0 0 4 49
t1   22    4     2.855    -0.568   127.889 16713114 0 0 5 56
t1   25    4     2.058    -2.058   127.889 16713114 0 0 7 49
t1   28    4     0.568    -2.855   127.889 16713114 0 0 8 56
t1   13    4     0.000     2.910   127.889 16713114 0 0 1 49
t1   16    4     1.617     2.420   127.889 16713114 0 0 2 56
t1   19    4     2.689     1.114   127.889 16713114 0 0 4 49
t1   22    4     2.855    -0.568   127.889 16713114 0 0 5 56
t1   25    4     2.058    -2.058   127.889 16713114 0 0 7 49
t1   28    4     0.568    -2.855   127.889 16713114 0 0 8 56
t1   14    5     0.710     3.568   124.979 16713136 0 0 1 57
t1   17    5     2.572     2.572   124.979 16777215 0 0 3 48
t1   20    5     3.568     0.710   124.979 16713136 0 0 4 57
t1   23    5     3.361    -1.392   124.979 16713136 0 0 6 48
t1   26    5     2.021    -3.025   124.979 16713136 0 0 7 57
t1   14    5     0.710     3.568   124.979 16713136 0 0 1 57
t1   17    5     2.572     2.572   124.979 16713136 0 0 3 48
t1   20    5     3.568     0.710   124.979 16713136 0 0 4 57
t1   23    5     3.361    -1.392   124.979 16713136 0 0 6 48
t1   26    5     2.021    -3.025   124.979 16713136 0 0 7 57
t1   14    5     0.710     3.568   124.979 16713136 0 0 1 57
t1   17    5     2.572     2.572   124.979 16713136 0 0 3 48
t1   20    5     3.568     0.710   124.979 16713136 0 0 4 57
t1   23    5     3.361    -1.392   124.979 16777215 0 0 6 48
t1   26    5     2.021    -3.025   124.979 16713136 0 0 7 57
t1   14    5     0.710     3.568   124.979 16713136 0 0 1 57
t1   17    5     2.572     2.572   124.979 16713136 0 0 3 48
t1   20    5     3.568     0.710   124.979 16713136 0 0 4 57
t1   23    5     3.361    -1.392   124.979 16713136 0 0 6 48
t1   26    5     2.021    -3.025   124.979 16713136 0 0 7 57
t1   14    5     0.710     3.568   124.979 16713136 0 0 1 57
t1   17    5     2.572     2.572   124.979 16713136 0 0 3 48
t1   20    5     3.568     0.710   124.979 16713136 0 0 4 57
t1   23    5     3.361    -1.392   124.979 16713136 0 0 6 48
t1   26    5     2.021    -3.025   124.979 16713136 0 0 7 57
t1   15    6     1.671     4.033   122.068 16713159 0 0 2 47
t1   18    6     3.630     2.425   122.068 16713159 0 0 3 58
t1   21    6     4.366     0.000   122.068 16713159 0 0 5 47
t1   24    6     3.630    -2.425   122.068 16713159 0 0 6 58
t1   27    6     1.671    -4.033   122.068 16713159 0 0 8 47
t1   15    6     1.671     4.033   122.068 16713159 0 0 2 47
t1   18    6     3.630     2.425   122.068 16777215 0 0 3 58
t1   21    6     4.366     0.000   122.068 16713159 0 0 5 47
t1   24    6     3.630    -2.425   122.068 16713159 0 0 6 58
t1   27    6     1.671    -4.033   122.068 16713159 0 0 8 47
t1   15    6     1.671     4.033   122.068 16713159 0 0 2 47
t1   18    6     3.630     2.425   122.068 16713159 0 0 3 58
t1   21    6     4.366     0.000   122.068 16713159 0 0 5 47
t1   24    6     3.630    -2.425   122.068 16713159 0 0 6 58
t1   27    6     1.671    -4.033   122.068 16713159 0 0 8 47
t1   15    6     1.671     4.033   122.068 16713159 0 0 2 47
t1   18    6     3.630     2.425   122.068 16713159 0 0 3 58
t1   21    6     4.366     0.000   122.068 16713159 0 0 5 47
t1   24    6     3.630    -2.425   122.068 16777215 0 0 6 58
t1   27    6     1.671    -4.033   122.068 16713159 0 0 8 47
t1   15    6     1.671     4.033   122.068 16713159 0 0 2 47
t1   18    6     3.630     2.425   122.068 16713159 0 0 3 58
t1   21    6     4.366     0.000   122.068 16713159 0 0 5 47
t1   24    6     3.630    -2.425   122.068 16713159 0 0 6 58
t1   27    6     1.671    -4.033   122.068 16713159 0 0 8 47
t1   15    6     1.671     4.033   122.068 16713159 0 0 2 47
t1   18    6     3.630     2.425   122.068 16713159 0 0 3 58
t1   21    6     4.366     0.000   122.068 16713159 0 0 5 47
t1   24    6     3.630    -2.425   122.068 16713159 0 0 6 58
t1   27    6     1.671    -4.033   122.068 16713159 0 0 8 47
t1   13    7     0.000     5.093   119.158 16713181 0 0 1 46
t1   16    7     2.830     4.235   119.158 16777215 0 0 2 59
t1   19    7     4.706     1.949   119.158 16713181 0 0 4 46
t1   22    7     4.995    -0.994   119.158 16713181 0 0 5 59
t1   25    7     3.601    -3.601   119.158 16713181 0 0 7 46
t1   28    7     0.994    -4.995   119.158 16713181 0 0 8 59
