t1    1    1     0.000     0.728   131.254 16711935 0 0 1 50
t1    1    2     0.000     1.455   128.343 16711935 0 0 1 49
t1    1    3     0.000     2.183   125.433 16711745 0 0 1 48
t1    1    4     0.000     2.910   122.522 16711811 0 0 1 47
t1    1    5     0.000     3.638   119.612 16711878 0 0 1 46
t1    1    6     0.000     4.366   116.702 16122111 0 0 1 45
t1    1    7     0.000     5.093   113.791 11731199 0 0 1 44
t1    1    8     0.000     5.821   110.881 7405823 0 0 1 43
t1    1    9     0.000     6.548   107.970 3014911 0 0 1 42
t1    1   10     0.000     7.276   105.060 5375 0 0 1 41
t1    1   11     0.000     8.004   102.149 22271 0 0 1 40
t1    1   12     0.000     8.731    99.239 39423 0 0 1 39
t1    1   13     0.000     9.459    96.329 56319 0 0 1 38
t1    1   14     0.000    10.186    93.418 65505 0 0 1 37
t1    1   15     0.000    10.914    90.508 65439 0 0 1 36
t1    1   16     0.000    11.642    87.597 65372 0 0 1 35
t1    1   17     0.000    12.369    84.687 65306 0 0 1 34
t1    1   18     0.000    13.097    81.776 2686720 0 0 1 33
t1    1   19     0.000    13.825    78.866 6946560 0 0 1 32
t1    1   20     0.000    14.552    75.956 11271936 0 0 1 31
t1    1   21     0.000    15.280    73.045 15531776 0 0 1 30
t1    1   22     0.000    16.007    70.135 16765440 0 0 1 29
t1    1   23     0.000    16.735    67.224 16749824 0 0 1 28
t1    1   24     0.000    17.463    64.314 16735744 0 0 1 27
t1    1   25     0.000    18.190    61.403 16728832 0 0 1 26
t1    1   26     0.000    18.918    58.493 16735744 0 0 1 25
t1    1   27     0.000    19.645    55.583 16749824 0 0 1 24
t1    1   28     0.000    20.373    52.672 16765440 0 0 1 23
t1    1   29     0.000    21.101    49.762 15531776 0 0 1 22
t1    1   30     0.000    21.828    46.851 11271936 0 0 1 21
t1    1   31     0.000    22.556    43.941 6946560 0 0 1 20
t1    1   32     0.000    23.283    41.030 2686720 0 0 1 19
t1    1   33     0.000    24.011    38.120 65306 0 0 1 18
t1    1   34     0.000    24.739    35.210 65372 0 0 1 17
t1    1   35     0.000    25.466    32.299 65439 0 0 1 16
t1    1   36     0.000    26.194    29.389 65505 0 0 1 15
t1    1   37     0.000    26.921    26.478 56319 0 0 1 14
t1    1   38     0.000    27.649    23.568 39423 0 0 1 13
