t1    1    1     0.000     0.728   265.418 16716519 0 0 1 100
t1    1    2     0.000     1.455   262.507 977919 0 0 1 99
t1    1    3     0.000     2.183   259.597 2298111 0 0 1 98
t1    1    4     0.000     2.910   256.686 8589823 0 0 1 97
t1    1    5     0.000     3.638   253.776 11342335 0 0 1 96
t1    1    6     0.000     4.366   250.866 12653055 0 0 1 95
t1    1    7     0.000     5.093   247.955 13046271 0 0 1 94
t1    1    8     0.000     5.821   245.045 13046271 0 0 1 93
t1    1    9     0.000     6.548   242.134 12653055 0 0 1 92
t1    1   10     0.000     7.276   239.224 11997695 0 0 1 91
t1    1   11     0.000     8.004   236.313 11145727 0 0 1 90
t1    1   12     0.000     8.731   233.403 10097151 0 0 1 89
t1    1   13     0.000     9.459   230.493 8917503 0 0 1 88
t1    1   14     0.000    10.186   227.582 7541247 0 0 1 87
t1    1   15     0.000    10.914   224.672 6099199 0 0 1 86
t1    1   16     0.000    11.642   221.761 4526335 0 0 1 85
t1    1   17     0.000    12.369   218.851 2822399 0 0 1 84
t1    1   18     0.000    13.097   215.940 1053183 0 0 1 83
t1    1   19     0.000    13.825   213.030 1060607 0 0 1 82
t1    1   20     0.000    14.552   210.120 1002751 0 0 1 81
t1    1   21     0.000    15.280   207.209 1011199 0 0 1 80
t1    1   22     0.000    16.007   204.299 1019647 0 0 1 79
t1    1   23     0.000    16.735   201.388 963071 0 0 1 78
t1    1   24     0.000    17.463   198.478 972543 0 0 1 77
t1    1   25     0.000    18.190   195.567 982015 0 0 1 76
t1    1   26     0.000    18.918   192.657 983004 0 0 1 75
t1    1   27     0.000    19.645   189.747 917428 0 0 1 74
t1    1   28     0.000    20.373   186.836 917387 0 0 1 73
t1    1   29     0.000    21.101   183.926 917344 0 0 1 72
t1    1   30     0.000    21.828   181.015 851765 0 0 1 71
t1    1   31     0.000    22.556   178.105 1048332 0 0 1 70
t1    1   32     0.000    23.283   175.194 3931915 0 0 1 69
t1    1   33     0.000    24.011   172.284 6881035 0 0 1 68
t1    1   34     0.000    24.739   169.374 9895691 0 0 1 67
t1    1   35     0.000    25.466   166.463 12975882 0 0 1 66
t1    1   36     0.000    26.194   163.553 16056074 0 0 1 65
t1    1   37     0.000    26.921   160.642 16767754 0 0 1 64
t1    1   38     0.000    27.649   157.732 16755209 0 0 1 63
t1    1   39     0.000    28.377   154.821 16742921 0 0 1 62
t1    1   40     0.000    29.104   151.911 16730376 0 0 1 61
t1    1   41     0.000    29.832   149.001 16717832 0 0 1 60
t1    1   42     0.000    30.559   146.090 16730376 0 0 1 59
t1    1   43     0.000    31.287   143.180 16742921 0 0 1 58
t1    1   44     0.000    32.015   140.269 16755209 0 0 1 57
t1    1   45     0.000    32.742   137.359 16767754 0 0 1 56
t1    1   46     0.000    33.470   134.448 16056074 0 0 1 55
t1    1   47     0.000    34.198   131.538 12910346 0 0 1 54
t1    1   48     0.000    34.925   128.628 9895691 0 0 1 53
t1    1   49     0.000    35.653   125.717 6881035 0 0 1 52
t1    1   50     0.000    36.380   122.807 3931915 0 0 1 51
t1    1   51     0.000    37.108   119.896 982796 0 0 1 50
t1    1   52     0.000    37.836   116.986 851766 0 0 1 49
t1    1   53     0.000    38.563   114.075 917345 0 0 1 48
t1    1   54     0.000    39.291   111.165 917388 0 0 1 47
t1    1   55     0.000    40.018   108.255 917429 0 0 1 46
t1    1   56     0.000    40.746   105.344 983005 0 0 1 45
t1    1   57     0.000    41.474   102.434 981503 0 0 1 44
t1    1   58     0.000    42.201    99.523 971775 0 0 1 43
t1    1   59     0.000    42.929    96.613 962559 0 0 1 42
t1    1   60     0.000    43.656    93.703 1018879 0 0 1 41
t1    1   61     0.000    44.384    90.792 1010175 0 0 1 40
t1    1   62     0.000    45.112    87.882 1001983 0 0 1 39
t1    1   63     0.000    45.839    84.971 1059327 0 0 1 38
t1    1   64     0.000    46.567    82.061 1315071 0 0 1 37
t1    1   65     0.000    47.294    79.150 3215615 0 0 1 36
t1    1   66     0.000    48.022    76.240 4985087 0 0 1 35
t1    1   67     0.000    48.750    73.330 6689279 0 0 1 34
t1    1   68     0.000    49.477    70.419 8262143 0 0 1 33
t1    1   69     0.000    50.205    67.509 9703935 0 0 1 32
t1    1   70     0.000    50.932    64.598 11080191 0 0 1 31
t1    1   71     0.000    51.660    61.688 12259839 0 0 1 30
t1    1   72     0.000    52.388    58.777 13439487 0 0 1 29
t1    1   73     0.000    53.115    55.867 14422783 0 0 1 28
t1    1   74     0.000    53.843    52.957 15340287 0 0 1 27
t1    1   75     0.000    54.571    50.046 16126719 0 0 1 26
t1    1   76     0.000    55.298    47.136 16716542 0 0 1 25
t1    1   77     0.000    56.026    44.225 16716534 0 0 1 24
t1    1   78     0.000    56.753    41.315 16716528 0 0 1 23
t1    1   79     0.000    57.481    38.404 16716523 0 0 1 22
t1    1   80     0.000    58.209    35.494 16716520 0 0 1 21
t1    1   81     0.000    58.936    32.584 16716519 0 0 1 20
t1    1   82     0.000    59.664    29.673 16716520 0 0 1 19
t1    1   83     0.000    60.391    26.763 16716523 0 0 1 18
t1    1   84     0.000    61.119    23.852 16716528 0 0 1 17
t1    1   85     0.000    61.847    20.942 16716534 0 0 1 16
t1    1   86     0.000    62.574    18.031 16716542 0 0 1 15
t1    1   87     0.000    63.302    15.121 16126719 0 0 1 14
