#    ../targets/2/AA2244.dat
#    Col 1: Your TARGET_MODEL_NAME
#    Col 2: Strand number.
#    Col 3: Nutcracker Pixel#
#    Col 4: X location in world coordinates
#    Col 5: Y location in world coordinates
#    Col 6: Z location in world coordinates
#    Col 7: RESERVED
#    Col 8: User string
#    Col 9: User pixel
#    Col 10: **User login who created target
#    Col 11: **Your TARGET_MODEL_NAME
#            ** Optional fields
AA2244   1   1   0.000   0.728  37.339 0     1    15 f AA2244
AA2244   1   2   0.000   1.455  34.428 0     1    14 f AA2244
AA2244   1   3   0.000   2.183  31.518 0     1    13 f AA2244
AA2244   1   4   0.000   2.910  28.608 0     1    12 f AA2244
AA2244   1   5   0.000   3.638  25.697 0     1    11 f AA2244
AA2244   1   6   0.000   4.366  22.787 0     1    10 f AA2244
AA2244   1   7   0.000   5.093  19.876 0     1     9 f AA2244
AA2244   1   8   0.000   5.821  16.966 0     1     8 f AA2244
AA2244   1   9   0.000   6.548  14.055 0     1     7 f AA2244
AA2244   1  10   0.000   7.276  11.145 0     1     6 f AA2244
AA2244   1  11   0.000   8.004   8.235 0     1     5 f AA2244
AA2244   1  12   0.000   8.731   5.324 0     1     4 f AA2244
AA2244   1  13   0.000   9.459   2.414 0     1     3 f AA2244
AA2244   1  14   0.000  10.186  -0.497 0     1     2 f AA2244
AA2244   1  15   0.000  10.914  -3.407 0     1     1 f AA2244

AA2244   2   1   0.364   0.630  37.339 0     1    16 f AA2244
AA2244   2   2   0.728   1.260  34.428 0     1    17 f AA2244
AA2244   2   3   1.091   1.890  31.518 0     1    18 f AA2244
AA2244   2   4   1.455   2.521  28.608 0     1    19 f AA2244
AA2244   2   5   1.819   3.151  25.697 0     1    20 f AA2244
AA2244   2   6   2.183   3.781  22.787 0     1    21 f AA2244
AA2244   2   7   2.547   4.411  19.876 0     1    22 f AA2244
AA2244   2   8   2.910   5.041  16.966 0     1    23 f AA2244
AA2244   2   9   3.274   5.671  14.055 0     1    24 f AA2244
AA2244   2  10   3.638   6.301  11.145 0     1    25 f AA2244
AA2244   2  11   4.002   6.931   8.235 0     1    26 f AA2244
AA2244   2  12   4.366   7.562   5.324 0     1    27 f AA2244
AA2244   2  13   4.729   8.192   2.414 0     1    28 f AA2244
AA2244   2  14   5.093   8.822  -0.497 0     1    29 f AA2244
AA2244   2  15   5.457   9.452  -3.407 0     1    30 f AA2244

AA2244   3   1   0.630   0.364  37.339 0     2    15 f AA2244
AA2244   3   2   1.260   0.728  34.428 0     2    14 f AA2244
AA2244   3   3   1.890   1.091  31.518 0     2    13 f AA2244
AA2244   3   4   2.521   1.455  28.608 0     2    12 f AA2244
AA2244   3   5   3.151   1.819  25.697 0     2    11 f AA2244
AA2244   3   6   3.781   2.183  22.787 0     2    10 f AA2244
AA2244   3   7   4.411   2.547  19.876 0     2     9 f AA2244
AA2244   3   8   5.041   2.910  16.966 0     2     8 f AA2244
AA2244   3   9   5.671   3.274  14.055 0     2     7 f AA2244
AA2244   3  10   6.301   3.638  11.145 0     2     6 f AA2244
AA2244   3  11   6.931   4.002   8.235 0     2     5 f AA2244
AA2244   3  12   7.562   4.366   5.324 0     2     4 f AA2244
AA2244   3  13   8.192   4.729   2.414 0     2     3 f AA2244
AA2244   3  14   8.822   5.093  -0.497 0     2     2 f AA2244
AA2244   3  15   9.452   5.457  -3.407 0     2     1 f AA2244

AA2244   4   1   0.728   0.000  37.339 0     2    16 f AA2244
AA2244   4   2   1.455   0.000  34.428 0     2    17 f AA2244
AA2244   4   3   2.183   0.000  31.518 0     2    18 f AA2244
AA2244   4   4   2.910   0.000  28.608 0     2    19 f AA2244
AA2244   4   5   3.638   0.000  25.697 0     2    20 f AA2244
AA2244   4   6   4.366   0.000  22.787 0     2    21 f AA2244
AA2244   4   7   5.093   0.000  19.876 0     2    22 f AA2244
