#    ../targets/2/AA.dat
#    Col 1: Your TARGET_MODEL_NAME
#    Col 2: Strand number.
#    Col 3: Nutcracker Pixel#
#    Col 4: X location in world coordinates
#    Col 5: Y location in world coordinates
#    Col 6: Z location in world coordinates
#    Col 7: RESERVED
#    Col 8: User string
#    Col 9: User pixel
#    Col 10: **User login who created target
#    Col 11: **Your TARGET_MODEL_NAME
#            ** Optional fields
AA   1   1   0.000   0.728 131.254 0     1    50 f AA
AA   1   2   0.000   1.455 128.343 0     1    49 f AA
AA   1   3   0.000   2.183 125.433 0     1    48 f AA
AA   1   4   0.000   2.910 122.522 0     1    47 f AA
AA   1   5   0.000   3.638 119.612 0     1    46 f AA
AA   1   6   0.000   4.366 116.702 0     1    45 f AA
AA   1   7   0.000   5.093 113.791 0     1    44 f AA
AA   1   8   0.000   5.821 110.881 0     1    43 f AA
AA   1   9   0.000   6.548 107.970 0     1    42 f AA
AA   1  10   0.000   7.276 105.060 0     1    41 f AA
AA   1  11   0.000   8.004 102.149 0     1    40 f AA
AA   1  12   0.000   8.731  99.239 0     1    39 f AA
AA   1  13   0.000   9.459  96.329 0     1    38 f AA
AA   1  14   0.000  10.186  93.418 0     1    37 f AA
AA   1  15   0.000  10.914  90.508 0     1    36 f AA
AA   1  16   0.000  11.642  87.597 0     1    35 f AA
AA   1  17   0.000  12.369  84.687 0     1    34 f AA
AA   1  18   0.000  13.097  81.776 0     1    33 f AA
AA   1  19   0.000  13.825  78.866 0     1    32 f AA
AA   1  20   0.000  14.552  75.956 0     1    31 f AA
AA   1  21   0.000  15.280  73.045 0     1    30 f AA
AA   1  22   0.000  16.007  70.135 0     1    29 f AA
AA   1  23   0.000  16.735  67.224 0     1    28 f AA
AA   1  24   0.000  17.463  64.314 0     1    27 f AA
AA   1  25   0.000  18.190  61.403 0     1    26 f AA
AA   1  26   0.000  18.918  58.493 0     1    25 f AA
AA   1  27   0.000  19.645  55.583 0     1    24 f AA
AA   1  28   0.000  20.373  52.672 0     1    23 f AA
AA   1  29   0.000  21.101  49.762 0     1    22 f AA
AA   1  30   0.000  21.828  46.851 0     1    21 f AA
AA   1  31   0.000  22.556  43.941 0     1    20 f AA
AA   1  32   0.000  23.283  41.030 0     1    19 f AA
