#    ../targets/219/PJ_TREE.dat
#    Col 1: Your TARGET_MODEL_NAME
#    Col 2: Strand number.
#    Col 3: Nutcracker Pixel#
#    Col 4: X location in world coordinates
#    Col 5: Y location in world coordinates
#    Col 6: Z location in world coordinates
#    Col 7: User string
#    Col 8: User pixel
# 
PJ_TREE   1   1   0.000   0.728 131.254 0     1    50 parker PJ_TREE
PJ_TREE   1   2   0.000   1.455 128.343 0     1    49 parker PJ_TREE
PJ_TREE   1   3   0.000   2.183 125.433 0     1    48 parker PJ_TREE
PJ_TREE   1   4   0.000   2.910 122.522 0     1    47 parker PJ_TREE
PJ_TREE   1   5   0.000   3.638 119.612 0     1    46 parker PJ_TREE
PJ_TREE   1   6   0.000   4.366 116.702 0     1    45 parker PJ_TREE
PJ_TREE   1   7   0.000   5.093 113.791 0     1    44 parker PJ_TREE
PJ_TREE   1   8   0.000   5.821 110.881 0     1    43 parker PJ_TREE
PJ_TREE   1   9   0.000   6.548 107.970 0     1    42 parker PJ_TREE
PJ_TREE   1  10   0.000   7.276 105.060 0     1    41 parker PJ_TREE
PJ_TREE   1  11   0.000   8.004 102.149 0     1    40 parker PJ_TREE
PJ_TREE   1  12   0.000   8.731  99.239 0     1    39 parker PJ_TREE
PJ_TREE   1  13   0.000   9.459  96.329 0     1    38 parker PJ_TREE
PJ_TREE   1  14   0.000  10.186  93.418 0     1    37 parker PJ_TREE
PJ_TREE   1  15   0.000  10.914  90.508 0     1    36 parker PJ_TREE
PJ_TREE   1  16   0.000  11.642  87.597 0     1    35 parker PJ_TREE
PJ_TREE   1  17   0.000  12.369  84.687 0     1    34 parker PJ_TREE
PJ_TREE   1  18   0.000  13.097  81.776 0     1    33 parker PJ_TREE
PJ_TREE   1  19   0.000  13.825  78.866 0     1    32 parker PJ_TREE
PJ_TREE   1  20   0.000  14.552  75.956 0     1    31 parker PJ_TREE
PJ_TREE   1  21   0.000  15.280  73.045 0     1    30 parker PJ_TREE
PJ_TREE   1  22   0.000  16.007  70.135 0     1    29 parker PJ_TREE
PJ_TREE   1  23   0.000  16.735  67.224 0     1    28 parker PJ_TREE
PJ_TREE   1  24   0.000  17.463  64.314 0     1    27 parker PJ_TREE
PJ_TREE   1  25   0.000  18.190  61.403 0     1    26 parker PJ_TREE
PJ_TREE   1  26   0.000  18.918  58.493 0     1    25 parker PJ_TREE
PJ_TREE   1  27   0.000  19.645  55.583 0     1    24 parker PJ_TREE
PJ_TREE   1  28   0.000  20.373  52.672 0     1    23 parker PJ_TREE
PJ_TREE   1  29   0.000  21.101  49.762 0     1    22 parker PJ_TREE
PJ_TREE   1  30   0.000  21.828  46.851 0     1    21 parker PJ_TREE
PJ_TREE   1  31   0.000  22.556  43.941 0     1    20 parker PJ_TREE
PJ_TREE   1  32   0.000  23.283  41.030 0     1    19 parker PJ_TREE
PJ_TREE   1  33   0.000  24.011  38.120 0     1    18 parker PJ_TREE
PJ_TREE   1  34   0.000  24.739  35.210 0     1    17 parker PJ_TREE
PJ_TREE   1  35   0.000  25.466  32.299 0     1    16 parker PJ_TREE
PJ_TREE   1  36   0.000  26.194  29.389 0     1    15 parker PJ_TREE
PJ_TREE   1  37   0.000  26.921  26.478 0     1    14 parker PJ_TREE
PJ_TREE   1  38   0.000  27.649  23.568 0     1    13 parker PJ_TREE
PJ_TREE   1  39   0.000  28.377  20.657 0     1    12 parker PJ_TREE
PJ_TREE   1  40   0.000  29.104  17.747 0     1    11 parker PJ_TREE
PJ_TREE   1  41   0.000  29.832  14.837 0     1    10 parker PJ_TREE
PJ_TREE   1  42   0.000  30.559  11.926 0     1     9 parker PJ_TREE
PJ_TREE   1  43   0.000  31.287   9.016 0     1     8 parker PJ_TREE
PJ_TREE   1  44   0.000  32.015   6.105 0     1     7 parker PJ_TREE
PJ_TREE   1  45   0.000  32.742   3.195 0     1     6 parker PJ_TREE
PJ_TREE   1  46   0.000  33.470   0.284 0     1     5 parker PJ_TREE
PJ_TREE   1  47   0.000  34.198  -2.626 0     1     4 parker PJ_TREE
PJ_TREE   1  48   0.000  34.925  -5.536 0     1     3 parker PJ_TREE
PJ_TREE   1  49   0.000  35.653  -8.447 0     1     2 parker PJ_TREE
PJ_TREE   1  50   0.000  36.380 -11.357 0     1     1 parker PJ_TREE

PJ_TREE   2   1   0.188   0.703 131.254 0     2    50 parker PJ_TREE
PJ_TREE   2   2   0.377   1.406 128.343 0     2    49 parker PJ_TREE
PJ_TREE   2   3   0.565   2.108 125.433 0     2    48 parker PJ_TREE
PJ_TREE   2   4   0.753   2.811 122.522 0     2    47 parker PJ_TREE
PJ_TREE   2   5   0.942   3.514 119.612 0     2    46 parker PJ_TREE
PJ_TREE   2   6   1.130   4.217 116.702 0     2    45 parker PJ_TREE
PJ_TREE   2   7   1.318   4.920 113.791 0     2    44 parker PJ_TREE
PJ_TREE   2   8   1.507   5.623 110.881 0     2    43 parker PJ_TREE
PJ_TREE   2   9   1.695   6.325 107.970 0     2    42 parker PJ_TREE
PJ_TREE   2  10   1.883   7.028 105.060 0     2    41 parker PJ_TREE
